NaN,NaN,4.42,NaN,NaN,NaN
NaN,NaN,NaN,9.8,NaN,NaN
NaN,NaN,NaN,10.62,8.64,NaN
NaN,NaN,NaN,14,NaN,NaN
NaN,NaN,NaN,14,NaN,NaN
NaN,NaN,1.469,NaN,NaN,NaN
NaN,NaN,NaN,10.74,NaN,NaN
NaN,NaN,NaN,8.076,NaN,NaN
NaN,NaN,NaN,9.36,NaN,NaN
NaN,NaN,9.594,2.32,NaN,NaN
NaN,NaN,NaN,14,NaN,NaN
NaN,10.189,2.34,2.22,NaN,NaN
9.5,6.529,2.499,NaN,NaN,NaN
NaN,NaN,NaN,11,10.6,NaN
NaN,NaN,NaN,10.63,NaN,NaN
NaN,NaN,NaN,9,8,NaN
NaN,NaN,4.842,NaN,NaN,NaN
NaN,NaN,9.71,2.26,NaN,NaN
NaN,NaN,4.523,NaN,NaN,NaN
NaN,NaN,4.342,NaN,NaN,NaN
NaN,NaN,NaN,8,7,6
NaN,NaN,NaN,8,7,6
NaN,NaN,NaN,9.7,9,NaN
NaN,6.8,4.4,NaN,NaN,NaN
NaN,NaN,NaN,12,NaN,NaN
NaN,NaN,2,NaN,NaN,NaN
